row_num,country,year,disease_name,country_pop,incidence_rate_pct,prevalence_rate_pct,mortality_rate_per_100_people_pct,population_affected,pop_affected_male,pop_affected_female,ages_0_18_pct,ages_19_35_pct,ages_36_60_pct,ages_61_plus_pct,pop_affected_urban_pct,pop_affected_rural_pct,healthcare_access_pct,doctors_per_1000,hospital_beds_per_1000,treatment_type,recovery_rate_pct,dalys,improvement_in_5_years_pct,average_annual_treatment_cost_usd,availability_of_vaccines_treatment,composite_health_index,per_capita_income_usd,education_index,urbanization_rate_pct
108.0,Japan,2013.0,Alzheimer's Disease,127445000.0,,,,,,,,,,,,,90.0,5.05,8.73,Therapy,64.82,0.0,-30.15,27028.0,Medium,84.85,40809.42,0.85,91.5
109.0,South Korea,2023.0,Ebola,51712619.0,0.01,0.0,0.5549,3612.0,1889.0,1723.0,8.0,25.0,35.0,32.0,82.0,18.0,86.91,3.22,9.7,Therapy,37.98,0.0,-14.66,38556.0,Medium,80.98,35538.22,0.88,81.9
110.0,Saudi Arabia,2024.0,Malaria,35300280.0,0.01,0.0,0.0081,2046.0,1115.0,931.0,28.0,30.0,25.0,17.0,85.0,15.0,83.34,1.57,3.98,Medication,92.62,0.0,23.01,857.0,Medium,76.87,32093.96,0.8,85.0
111.0,China,2023.0,Cancer,1410710000.0,0.25,4.05,0.1789,3526775.0,1851557.0,1675218.0,3.0,10.0,35.0,52.0,61.0,39.0,71.73,2.0,3.73,Medication,62.77,16.39,-6.56,12741.0,Medium,66.82,12508.77,0.69,61.3
112.0,China,2013.0,Hepatitis,1363240000.0,0.53,3.54,0.128,7225172.0,4450706.0,2774466.0,5.0,15.0,35.0,45.0,50.0,50.0,61.33,1.7,2.4,Medication,70.92,20.81,-25.99,43.0,Medium,63.07,6940.11,0.61,50.3
113.0,Australia,2003.0,Measles,19720737.0,2.32,2.65,0.0512,457521.0,231963.0,225558.0,48.0,20.0,10.0,21.0,84.0,16.0,85.31,3.69,11.57,Medication,98.5,23.68,,652.0,Medium,80.83,28275.26,0.88,84.3
114.0,Japan,2010.0,Tuberculosis,128070000.0,0.26,2.09,0.0666,332982.0,201454.0,131528.0,15.0,23.0,36.0,26.0,91.0,9.0,89.87,2.92,10.28,Medication,84.08,10.65,9.32,1574.0,High,84.73,44927.72,0.84,91.4
115.0,Turkey,2007.0,Dengue,70158112.0,0.0,0.0,0.0846,2554.0,1310.0,1244.0,33.0,35.0,25.0,7.0,68.0,32.0,61.17,2.11,2.9,Medication,90.1,0.0,9.41,200.0,Medium,63.14,9629.9,0.56,68.5
116.0,South Korea,2007.0,Cholera,48683638.0,0.0,0.0,0.0895,623.0,333.0,290.0,27.0,30.0,25.0,18.0,79.0,21.0,73.54,4.69,10.3,Medication,93.31,0.0,-13.95,1416.0,Medium,73.95,25338.4,0.83,79.2
117.0,Mexico,2009.0,Ebola,111999721.0,0.01,0.0,0.6062,7573.0,3915.0,3658.0,13.0,25.0,35.0,27.0,76.0,24.0,61.37,1.85,2.69,Medication,46.76,0.0,80.97,7320.0,,61.87,8423.57,0.64,75.7
118.0,USA,2023.0,Dengue,336806231.0,0.01,0.0,0.002,24026.0,12542.0,11484.0,23.0,35.0,30.0,11.0,83.0,17.0,81.3,4.92,6.09,Medication,99.38,0.0,-41.24,4036.0,Medium,74.03,80706.05,0.91,82.9
119.0,USA,2004.0,Leprosy,292805298.0,0.0,0.0,,2788.0,1628.0,1160.0,8.0,20.0,43.0,29.0,80.0,20.0,83.06,4.15,3.51,Medication,88.4,0.0,,9956.0,Medium,77.33,41727.36,0.87,79.7
120.0,Russia,2017.0,Diabetes,145293260.0,0.67,6.83,0.1348,973465.0,504255.0,469210.0,5.0,15.0,40.0,40.0,74.0,26.0,69.38,1.95,4.01,Medication,70.49,25.57,-38.05,1342.0,Medium,62.53,10768.41,0.83,74.4
122.0,Saudi Arabia,2007.0,Diabetes,22368313.0,0.79,14.81,0.1121,176710.0,89945.0,86765.0,2.0,15.0,40.0,43.0,81.0,19.0,67.83,1.45,3.76,Medication,72.72,66.43,-28.26,1381.0,High,68.56,18583.76,0.63,80.8
123.0,Italy,2007.0,Hepatitis,58756247.0,0.2,1.25,0.0439,117512.0,70507.0,47005.0,1.0,13.0,40.0,45.0,68.0,32.0,81.9,4.94,4.56,Medication,75.25,7.45,-11.66,709.0,High,76.58,37600.61,0.77,68.1
124.0,Russia,2000.0,Polio,146596869.0,0.0,0.0,0.1552,3398.0,1679.0,1719.0,43.0,20.0,10.0,27.0,73.0,27.0,62.58,1.09,2.89,Medication,71.32,0.0,,5.0,High,58.46,1782.79,0.76,73.0
125.0,India,2002.0,Parkinson's Disease,1097600380.0,,,,,,,,,,,,,44.17,0.78,0.92,Medication,58.39,0.0,,1565.0,Low,50.63,467.18,0.38,27.8
126.0,United Kingdom,2014.0,Zika,64620000.0,0.0,0.0,0.021,1262.0,606.0,656.0,21.0,30.0,10.0,40.0,82.0,18.0,83.75,3.71,8.28,Medication,98.72,0.0,5.21,992.0,,79.1,47246.82,0.92,81.8
127.0,Germany,2015.0,Leprosy,81686611.0,0.01,0.0,,6295.0,3790.0,2505.0,4.0,18.0,47.0,32.0,77.0,23.0,84.29,2.8,10.42,Medication,90.08,0.0,77.04,12650.0,Medium,79.33,41711.39,0.95,77.0
128.0,India,2000.0,Tuberculosis,1057922733.0,0.32,2.11,0.2387,3385353.0,2092148.0,1293205.0,26.0,27.0,30.0,17.0,27.0,73.0,41.64,0.58,0.78,Medication,63.88,11.03,,12.0,Medium,49.23,450.08,0.37,27.0
129.0,Argentina,2018.0,Influenza,44654882.0,12.89,15.41,0.0004,5756014.0,2975859.0,2780155.0,26.0,25.0,30.0,19.0,91.0,9.0,69.45,1.51,1.5,Medication,91.0,135.17,-2.16,23.0,High,62.48,11752.8,0.87,91.3
130.0,Italy,2017.0,Polio,60002252.0,0.0,0.0,0.0145,1464.0,757.0,707.0,33.0,17.0,17.0,32.0,70.0,30.0,82.82,5.01,11.86,Vaccination,86.37,0.0,-23.31,213.0,Medium,76.95,32633.06,0.8,69.6
131.0,Germany,2018.0,Alzheimer's Disease,82905782.0,,,,,,,,,,,,,85.75,2.92,2.38,Therapy,68.59,0.0,4.8,34585.0,Low,81.23,48603.59,0.94,77.3
132.0,Argentina,2017.0,Malaria,44288894.0,0.0,0.0,0.0582,1503.0,810.0,693.0,36.0,30.0,25.0,9.0,91.0,9.0,69.99,1.57,2.36,Medication,84.47,0.0,-43.44,90.0,Medium,63.26,14532.5,0.86,91.2
133.0,Germany,2020.0,Polio,83160871.0,0.0,0.0,0.0269,937.0,481.0,456.0,32.0,17.0,18.0,33.0,78.0,22.0,84.79,4.94,11.52,Vaccination,89.73,0.0,-0.76,529.0,Medium,79.77,47114.71,0.95,77.6
134.0,Canada,2010.0,Malaria,34005902.0,0.01,0.0,0.0668,1847.0,968.0,879.0,32.0,30.0,29.0,10.0,79.0,21.0,86.93,4.96,11.34,Medication,93.28,0.0,-18.01,1044.0,High,82.95,47295.09,0.87,78.7
135.0,Indonesia,2016.0,Ebola,264627418.0,0.0,0.0,0.7329,2876.0,1556.0,1320.0,12.0,25.0,35.0,29.0,52.0,48.0,65.4,0.38,1.22,Medication,40.17,0.0,35.25,5029.0,Low,61.83,3521.47,0.64,52.4
136.0,Brazil,2000.0,Zika,174018282.0,0.0,0.0,0.0422,6462.0,3270.0,3192.0,29.0,31.0,10.0,30.0,81.0,19.0,55.71,1.82,1.27,Medication,85.34,0.0,,30.0,,56.23,3766.55,0.55,81.0
137.0,Indonesia,2011.0,Measles,249470032.0,0.36,0.42,0.0243,898092.0,483173.0,414919.0,52.0,20.0,8.0,20.0,49.0,51.0,59.55,0.28,0.34,Medication,86.01,4.33,-43.5,40.0,High,58.1,3579.46,0.61,49.2
138.0,France,2008.0,Rabies,64375116.0,0.01,0.0,0.4664,3559.0,2335.0,1224.0,12.0,25.0,38.0,25.0,78.0,22.0,81.76,4.93,8.87,Medication,21.48,0.02,-19.38,619.0,Medium,75.87,45136.86,0.78,78.2
139.0,Nigeria,2017.0,Diabetes,200254579.0,0.85,8.99,0.1255,1702164.0,946403.0,755761.0,9.0,16.0,42.0,33.0,49.0,51.0,55.84,0.66,0.71,Medication,64.73,40.09,-0.21,226.0,Medium,52.42,1876.33,0.5,48.8
140.0,Saudi Arabia,2020.0,Rabies,31552510.0,0.0,0.0,0.6751,971.0,641.0,330.0,9.0,25.0,35.0,31.0,84.0,16.0,79.42,2.15,1.32,Medication,21.5,0.1,-20.24,727.0,Medium,74.59,23692.89,0.8,84.0
141.0,Australia,2019.0,Influenza,25334826.0,7.77,9.02,0.0062,1968516.0,1003943.0,964573.0,19.0,25.0,35.0,21.0,86.0,14.0,88.5,4.55,6.23,Medication,100.0,80.06,19.05,467.0,High,85.3,54059.53,0.92,85.9
142.0,South Korea,2024.0,Parkinson's Disease,51751065.0,,,,,,,,,,,,,87.57,3.21,5.07,Therapy,78.22,0.0,32.12,28328.0,Medium,81.15,35538.22,0.88,82.0
143.0,Japan,2019.0,Dengue,126633000.0,0.0,0.0,0.0279,2209.0,1109.0,1100.0,22.0,32.0,33.0,13.0,92.0,8.0,91.38,3.21,11.86,Medication,96.93,0.0,-11.79,1588.0,Medium,86.83,40394.77,0.85,91.8
144.0,United Kingdom,2011.0,Diabetes,63258810.0,0.77,9.76,0.0135,487093.0,245982.0,241111.0,1.0,15.0,40.0,44.0,81.0,19.0,83.12,2.95,7.45,Medication,76.13,46.74,-13.34,2120.0,Medium,78.31,41943.57,0.88,81.4
145.0,South Korea,2023.0,Rabies,51712619.0,0.01,0.0,0.4546,3113.0,2079.0,1034.0,13.0,25.0,35.0,27.0,82.0,18.0,86.91,3.29,2.44,Medication,24.61,0.16,-15.13,2942.0,Medium,80.98,35538.22,0.88,81.9
146.0,Australia,2024.0,Parkinson's Disease,27204809.0,,,,,,,,,,,,,87.55,3.02,4.33,Therapy,78.77,0.0,-8.45,31697.0,Medium,83.9,67128.63,0.92,86.0
147.0,Saudi Arabia,2002.0,Diabetes,17910910.0,0.76,14.19,0.0844,136123.0,69287.0,66836.0,4.0,15.0,40.0,42.0,79.0,21.0,62.46,1.66,1.45,Medication,71.63,48.93,,1214.0,Medium,65.04,10586.06,0.59,79.5
148.0,USA,2005.0,Polio,295516599.0,0.0,0.0,0.0779,8559.0,4220.0,4339.0,38.0,20.0,13.0,30.0,80.0,20.0,82.87,4.04,5.46,Medication,87.11,0.0,26.57,327.0,High,77.04,44093.55,0.88,79.9
149.0,Australia,2016.0,Hypertension,24190907.0,0.93,11.96,0.0108,224975.0,120362.0,104613.0,1.0,8.0,39.0,52.0,86.0,14.0,88.12,4.05,5.85,Medication,85.59,58.41,22.0,2498.0,High,84.76,53703.28,0.91,85.6
150.0,Australia,2020.0,HIV/AIDS,25649248.0,0.28,2.46,0.1655,71818.0,40936.0,30882.0,4.0,30.0,40.0,26.0,86.0,14.0,87.6,3.84,3.93,Medication,79.47,10.52,-22.28,3217.0,High,83.92,55758.83,0.92,86.0
151.0,Saudi Arabia,2001.0,Influenza,17041397.0,12.56,17.81,0.0341,2140399.0,1074480.0,1065919.0,24.0,25.0,30.0,21.0,79.0,21.0,61.54,2.09,1.03,Medication,90.69,145.49,,60.0,High,64.56,10805.31,0.58,79.3
152.0,Australia,2015.0,Ebola,23815995.0,0.01,0.0,0.4848,1666.0,861.0,805.0,5.0,25.0,39.0,31.0,85.0,15.0,87.7,2.9,11.43,Therapy,43.6,0.0,67.87,26098.0,Medium,84.18,52009.8,0.91,85.5
153.0,Japan,2004.0,Rabies,127761000.0,0.01,0.01,0.4169,12776.0,8266.0,4510.0,12.0,24.0,40.0,25.0,91.0,9.0,88.74,4.59,9.63,Medication,17.92,0.12,,1176.0,Medium,83.08,38282.72,0.83,91.2
154.0,Brazil,2012.0,COVID-19,196876111.0,4.54,4.68,0.195,8938175.0,5059007.0,3879168.0,17.0,25.0,30.0,28.0,84.0,16.0,66.5,1.58,3.45,Medication,72.35,45.64,6.08,890.0,,62.22,12521.72,0.63,84.0
155.0,South Africa,2000.0,Ebola,47159719.0,0.01,0.0,0.7736,2810.0,1475.0,1335.0,14.0,26.0,35.0,25.0,58.0,42.0,48.92,2.44,3.33,Medication,39.29,0.0,,2948.0,,47.61,3217.85,0.61,58.0
156.0,Italy,2020.0,Rabies,59438851.0,0.01,0.01,0.5102,5944.0,4018.0,1926.0,7.0,22.0,43.0,28.0,70.0,30.0,80.16,4.09,10.95,Medication,24.0,0.19,-20.97,1053.0,Medium,73.79,31837.64,0.82,70.0
157.0,USA,2012.0,Alzheimer's Disease,314339099.0,,,,,,,,,,,,,82.72,4.12,2.77,Therapy,61.54,0.0,0.03,35008.0,Medium,76.44,51255.7,0.9,81.0
158.0,China,2001.0,Dengue,1271850000.0,0.0,0.0,0.1057,55607.0,28304.0,27303.0,33.0,35.0,25.0,7.0,37.0,63.0,47.51,1.89,4.0,Medication,84.98,0.0,,127.0,Low,56.38,1047.45,0.48,37.1
160.0,Argentina,2014.0,Asthma,43024071.0,0.1,1.2,0.023,43024.0,20350.0,22674.0,27.0,25.0,25.0,23.0,91.0,9.0,67.9,1.96,5.08,Medication,89.37,4.59,-20.66,46.0,High,61.66,13179.83,0.85,90.8
161.0,China,2019.0,Alzheimer's Disease,1407745000.0,,,,,,,,,,,,,68.73,1.34,1.18,Medication,61.14,0.0,-19.99,6103.0,Low,67.0,10031.45,0.68,56.9
162.0,United Kingdom,2016.0,COVID-19,65607000.0,2.01,2.69,0.0819,1318701.0,694955.0,623746.0,10.0,25.0,30.0,35.0,82.0,18.0,84.11,4.23,11.28,Medication,86.48,21.45,-18.05,5949.0,,79.54,40809.98,0.92,82.1
163.0,Nigeria,2021.0,Asthma,218529286.0,0.88,12.2,0.0081,1923058.0,928837.0,994221.0,29.0,26.0,27.0,18.0,52.0,48.0,57.37,0.82,1.5,Medication,83.31,52.13,1.41,68.0,Medium,51.58,2008.54,0.55,51.8
164.0,Australia,2003.0,Leprosy,19720737.0,0.0,0.0,,462.0,275.0,187.0,8.0,20.0,42.0,29.0,84.0,16.0,85.31,3.48,11.94,Medication,87.78,0.0,,7761.0,Medium,80.83,28275.26,0.88,84.3
165.0,Turkey,2011.0,Zika,74223629.0,0.0,0.0,0.0282,3329.0,1615.0,1714.0,27.0,30.0,10.0,33.0,70.0,30.0,64.23,2.27,2.58,Medication,96.34,0.0,-18.15,121.0,,64.77,11302.07,0.65,70.5
166.0,Australia,2019.0,Zika,25334826.0,0.0,0.0,0.0079,1241.0,613.0,628.0,19.0,30.0,15.0,36.0,86.0,14.0,88.5,3.37,2.39,Medication,99.91,0.0,20.46,1246.0,Medium,85.3,54059.53,0.92,85.9
167.0,Mexico,2002.0,Cholera,101548624.0,0.01,0.0,0.1591,6132.0,3176.0,2956.0,29.0,31.0,25.0,15.0,74.0,26.0,55.02,1.08,4.02,Medication,81.77,0.0,,89.0,Medium,58.68,7983.03,0.58,73.6
168.0,Russia,2005.0,HIV/AIDS,143518814.0,0.12,0.77,0.341,172223.0,95067.0,77156.0,12.0,30.0,35.0,23.0,73.0,27.0,65.37,1.71,3.04,Medication,64.7,4.19,66.3,821.0,High,60.61,5335.45,0.8,73.4
169.0,Turkey,2011.0,Measles,74223629.0,1.7,2.49,0.0406,1261802.0,642257.0,619545.0,52.0,20.0,8.0,20.0,70.0,30.0,64.23,2.18,3.18,Vaccination,91.4,19.45,-4.59,80.0,High,64.77,11302.07,0.65,70.5
170.0,Australia,2011.0,Hypertension,22340024.0,0.8,9.45,0.0144,178720.0,94722.0,83998.0,1.0,8.0,39.0,52.0,85.0,15.0,87.62,4.93,11.33,Medication,84.28,34.96,-5.99,2071.0,High,84.07,68862.31,0.9,85.1
171.0,Mexico,2024.0,Rabies,130861007.0,0.01,0.01,0.8322,13086.0,8820.0,4266.0,15.0,24.0,35.0,26.0,80.0,20.0,73.21,1.37,1.72,Medication,23.66,0.18,31.38,86.0,Medium,66.26,13826.13,0.71,80.0
172.0,South Korea,2018.0,COVID-19,51585058.0,4.39,4.58,0.1044,2264584.0,1243257.0,1021327.0,14.0,25.0,30.0,31.0,81.0,19.0,84.43,5.05,5.35,Medication,85.61,37.28,-23.88,4858.0,,80.95,35325.71,0.87,81.1
173.0,Turkey,2007.0,Cancer,70158112.0,0.35,5.02,0.2635,245553.0,124986.0,120567.0,8.0,10.0,35.0,47.0,68.0,32.0,61.17,2.33,4.61,Surgery,60.0,24.2,-5.88,5551.0,High,63.14,9629.9,0.56,68.5
174.0,Germany,2009.0,HIV/AIDS,81902307.0,0.18,1.33,0.2102,147424.0,81378.0,66046.0,5.0,28.0,41.0,26.0,76.0,24.0,83.06,4.78,2.65,Therapy,76.46,7.69,17.04,1885.0,High,77.91,42994.86,0.93,76.2
175.0,United Kingdom,2022.0,Ebola,67604000.0,0.01,0.0,0.6236,4289.0,2213.0,2076.0,4.0,25.0,35.0,37.0,83.0,17.0,81.97,4.8,5.44,Therapy,35.44,0.0,30.76,51652.0,Low,76.09,45674.3,0.94,82.9
176.0,United Kingdom,2020.0,Diabetes,66744000.0,0.65,9.31,0.0131,433836.0,227764.0,206072.0,1.0,15.0,40.0,44.0,83.0,17.0,82.78,4.17,4.75,Medication,79.8,33.95,-3.56,3331.0,Medium,77.44,40040.15,0.92,82.6
177.0,China,2024.0,Rabies,1408975000.0,0.0,0.0,0.7257,28738.0,19542.0,9196.0,13.0,25.0,35.0,27.0,62.0,38.0,72.78,1.34,3.05,Medication,24.59,0.09,-21.75,164.0,Medium,67.22,12508.77,0.69,62.4
178.0,India,2023.0,Ebola,1438069596.0,0.0,0.0,0.9236,57195.0,31457.0,25738.0,14.0,26.0,35.0,25.0,36.0,64.0,66.14,0.4,0.48,Therapy,30.61,0.0,7.94,472.0,Low,59.95,2486.51,0.57,35.7
179.0,Saudi Arabia,2014.0,Asthma,28309273.0,0.57,8.66,0.0281,161363.0,76163.0,85200.0,21.0,25.0,25.0,30.0,82.0,18.0,74.97,1.44,2.93,Medication,93.79,33.92,-6.75,929.0,High,72.96,26436.39,0.72,82.5
180.0,Indonesia,2017.0,Zika,267346658.0,0.0,0.0,0.0,6118.0,3218.0,2900.0,26.0,30.0,10.0,34.0,53.0,47.0,66.32,0.22,1.55,Medication,90.46,0.0,-39.77,56.0,Low,62.23,3798.88,0.66,53.1
181.0,Japan,2024.0,Hypertension,123975371.0,1.81,29.26,0.0051,2243954.0,1175832.0,1068122.0,1.0,5.0,44.0,51.0,92.0,8.0,90.07,5.05,3.37,Medication,91.63,106.2,-9.62,4422.0,High,85.06,33806.08,0.85,92.0
182.0,France,2015.0,Tuberculosis,66548272.0,0.15,0.89,0.0532,99822.0,59494.0,40328.0,15.0,25.0,34.0,26.0,79.0,21.0,82.82,4.61,4.42,Medication,80.49,3.82,79.85,999.0,High,76.93,36410.97,0.81,79.3
183.0,Australia,2022.0,Parkinson's Disease,26014399.0,,,,,,,,,,,,,87.42,4.24,8.75,Therapy,78.16,0.0,-9.82,25552.0,Medium,83.72,67972.13,0.92,86.0
184.0,Nigeria,2019.0,Polio,209485641.0,0.01,0.0,0.0985,15195.0,8084.0,7111.0,44.0,21.0,12.0,23.0,50.0,50.0,57.99,0.54,1.21,Medication,70.31,0.0,17.58,11.0,Medium,53.47,2265.15,0.52,50.3
185.0,Turkey,2011.0,Hepatitis,74223629.0,0.45,3.11,0.1344,334006.0,202074.0,131932.0,7.0,15.0,35.0,43.0,70.0,30.0,64.23,2.06,2.82,Medication,69.96,13.04,-37.75,322.0,High,64.77,11302.07,0.65,70.5
186.0,France,2003.0,Influenza,62249855.0,9.27,11.27,0.0439,5770562.0,2816034.0,2954528.0,23.0,25.0,32.0,19.0,77.0,23.0,80.88,2.66,2.14,Medication,95.42,106.46,,92.0,High,74.96,29263.08,0.75,77.5
187.0,Indonesia,2020.0,Ebola,274814866.0,0.01,0.0,0.8441,14146.0,7582.0,6564.0,11.0,24.0,35.0,30.0,55.0,45.0,67.08,0.35,1.51,Therapy,32.76,0.0,-32.65,6503.0,Low,61.42,3853.7,0.67,55.0
188.0,Turkey,2004.0,Tuberculosis,68592617.0,0.08,0.7,0.1329,54874.0,32979.0,21895.0,23.0,26.0,30.0,21.0,67.0,33.0,58.53,1.19,3.44,Medication,70.64,3.04,,266.0,High,61.57,5960.78,0.53,67.0
189.0,India,2022.0,Cancer,1425423212.0,0.37,6.87,0.2114,5274066.0,2847996.0,2426070.0,9.0,11.0,35.0,45.0,35.0,65.0,64.97,0.34,1.55,Medication,60.24,24.9,29.3,2768.0,Medium,59.38,2405.26,0.57,35.4
190.0,France,2011.0,Alzheimer's Disease,65340830.0,,,,,,,,,,,,,82.21,4.32,2.26,Therapy,63.84,0.0,-19.58,21406.0,Medium,76.35,43598.93,0.79,78.7
191.0,China,2013.0,Parkinson's Disease,1363240000.0,,,,,,,,,,,,,61.33,1.79,3.22,Medication,67.45,0.0,-13.14,5225.0,Low,63.07,6940.11,0.61,50.3
192.0,Indonesia,2000.0,Influenza,216077790.0,7.98,10.51,0.0647,17243008.0,8983607.0,8259401.0,29.0,26.0,30.0,15.0,42.0,58.0,49.31,0.73,0.6,Medication,83.75,94.11,,12.0,Medium,52.94,813.14,0.5,42.0
193.0,Canada,2022.0,Zika,38935934.0,0.0,0.0,0.0097,1393.0,688.0,705.0,19.0,30.0,15.0,36.0,81.0,19.0,88.75,2.88,4.67,Medication,100.0,0.0,23.53,1691.0,Medium,84.96,55677.83,0.91,80.7
194.0,Russia,2004.0,Asthma,144067316.0,0.45,8.4,0.0566,648303.0,296274.0,352029.0,27.0,25.0,25.0,23.0,73.0,27.0,65.12,1.67,4.57,Medication,81.49,42.33,,31.0,High,60.61,4110.24,0.8,73.3
195.0,Argentina,2011.0,Leprosy,41730660.0,0.0,0.0,,1936.0,1191.0,745.0,12.0,20.0,40.0,28.0,90.0,10.0,66.25,1.67,4.24,Medication,83.91,0.0,-22.56,4301.0,Medium,60.67,12704.28,0.84,90.4
196.0,Russia,2005.0,Zika,143518814.0,0.0,0.0,0.0586,4245.0,2080.0,2165.0,27.0,30.0,10.0,33.0,73.0,27.0,65.37,1.4,2.56,Vaccination,85.18,0.0,-7.48,32.0,,60.61,5335.45,0.8,73.4
197.0,Nigeria,2018.0,Malaria,204938755.0,15.91,23.43,0.0487,32605756.0,18389646.0,14216110.0,39.0,31.0,27.0,3.0,50.0,50.0,56.98,0.36,1.04,Medication,74.73,163.39,-2.49,20.0,Low,53.04,2057.87,0.51,49.5
198.0,Argentina,2004.0,Parkinson's Disease,38815916.0,,,,,,,,,,,,,62.47,1.75,1.79,Medication,65.41,0.0,,3271.0,Low,58.46,4275.25,0.79,89.5
199.0,Russia,2011.0,Dengue,143018195.0,0.0,0.0,0.0897,920.0,477.0,443.0,31.0,35.0,25.0,9.0,74.0,26.0,67.68,2.5,2.03,Medication,83.76,0.0,-40.1,80.0,Medium,61.95,14203.48,0.82,73.9
200.0,Canada,2017.0,Zika,36545075.0,0.0,0.0,0.0,1575.0,781.0,794.0,20.0,30.0,15.0,36.0,80.0,20.0,89.22,4.8,3.89,Medication,100.0,0.0,-15.22,1328.0,Medium,85.81,44806.66,0.9,79.9
201.0,Canada,2019.0,Parkinson's Disease,37618495.0,,,,,,,,,,,,,89.62,3.82,10.31,Therapy,74.54,0.0,11.54,24539.0,Medium,86.27,46151.13,0.9,80.2
202.0,Nigeria,2014.0,Zika,185896915.0,0.01,0.0,0.0104,10895.0,5502.0,5393.0,30.0,31.0,12.0,27.0,47.0,53.0,52.66,0.29,0.35,Vaccination,82.21,0.0,20.55,46.0,None,50.43,3095.24,0.46,46.5
203.0,Italy,2019.0,Parkinson's Disease,59729081.0,,,,,,,,,,,,,82.94,3.14,4.11,Therapy,76.86,0.0,-0.96,17318.0,Medium,76.9,33587.26,0.81,69.9
204.0,Mexico,2006.0,Ebola,107253666.0,0.0,0.0,0.6174,557.0,278.0,279.0,13.0,26.0,35.0,26.0,75.0,25.0,58.88,1.39,1.54,Therapy,44.29,0.0,-0.94,6882.0,,60.68,9512.64,0.62,74.8
205.0,Saudi Arabia,2023.0,Cholera,33702731.0,0.01,0.0,0.0716,2183.0,1172.0,1011.0,18.0,30.0,25.0,27.0,85.0,15.0,82.19,2.5,4.7,Medication,89.92,0.0,-39.41,1539.0,Medium,76.07,32093.96,0.8,84.8
206.0,Nigeria,2022.0,Rabies,223150896.0,0.01,0.0,1.0488,13201.0,9069.0,4132.0,19.0,26.0,37.0,18.0,52.0,48.0,58.55,0.85,0.56,Medication,22.68,0.04,5.93,74.0,Low,52.25,2128.87,0.55,52.5
207.0,Mexico,2012.0,Measles,116818208.0,0.87,1.05,0.0,1016318.0,516290.0,500028.0,52.0,20.0,8.0,20.0,77.0,23.0,64.06,1.66,4.86,Medication,87.15,8.13,29.15,42.0,High,63.1,10744.13,0.66,76.6
208.0,Japan,2021.0,Rabies,125681593.0,0.01,0.01,0.326,12568.0,8270.0,4298.0,7.0,22.0,43.0,28.0,92.0,8.0,89.55,5.0,11.37,Medication,25.05,0.22,-31.18,2436.0,Medium,84.31,40059.26,0.85,91.8
209.0,China,2001.0,Zika,1271850000.0,0.0,0.0,0.0382,53188.0,25477.0,27711.0,28.0,30.0,10.0,32.0,37.0,63.0,47.51,1.72,2.98,Vaccination,88.34,0.0,,30.0,None,56.38,1047.45,0.48,37.1
210.0,Australia,2023.0,Leprosy,26652777.0,0.0,0.0,,1240.0,771.0,469.0,3.0,20.0,45.0,31.0,86.0,14.0,87.63,3.6,4.7,Medication,93.33,0.0,-12.7,18520.0,Medium,84.02,67128.63,0.92,86.0
211.0,USA,2001.0,Alzheimer's Disease,284968955.0,,,,,,,,,,,,,82.7,3.79,11.63,Therapy,60.17,0.0,,26584.0,Medium,76.92,37223.66,0.87,79.2
212.0,France,2020.0,Tuberculosis,67601110.0,0.29,2.15,0.0475,196043.0,119782.0,76261.0,14.0,25.0,35.0,26.0,80.0,20.0,80.91,3.98,4.95,Medication,82.0,9.67,-44.51,1264.0,High,74.32,38880.53,0.83,80.0
213.0,USA,2005.0,COVID-19,295516599.0,0.37,0.48,0.1069,1093411.0,576228.0,517183.0,13.0,25.0,33.0,30.0,80.0,20.0,82.87,3.01,3.1,Medication,83.04,4.38,8.22,7005.0,,77.04,44093.55,0.88,79.9
214.0,Japan,2016.0,Influenza,127076000.0,5.36,7.9,0.0639,6811274.0,3466938.0,3344336.0,18.0,22.0,37.0,22.0,92.0,8.0,90.96,4.17,7.66,Medication,98.79,69.39,22.72,416.0,High,86.21,39349.48,0.85,91.6
215.0,Australia,2013.0,COVID-19,23128129.0,3.82,5.0,0.0604,883495.0,483272.0,400223.0,11.0,25.0,34.0,30.0,85.0,15.0,87.79,4.09,8.33,Medication,86.36,45.12,-31.0,3915.0,,84.31,66447.48,0.9,85.3
216.0,South Korea,2006.0,Cancer,48438292.0,0.83,10.16,0.1877,402038.0,205441.0,196597.0,7.0,10.0,35.0,48.0,79.0,21.0,72.94,3.48,2.3,Medication,63.9,54.53,-19.9,17183.0,Medium,73.86,22799.92,0.83,79.0
217.0,South Africa,2011.0,HIV/AIDS,52995205.0,0.51,4.91,0.4253,270276.0,158652.0,111624.0,12.0,30.0,35.0,23.0,62.0,38.0,57.12,2.32,3.46,Medication,61.46,22.73,-40.82,40.0,Medium,51.91,8646.06,0.7,62.2
218.0,Mexico,2004.0,Measles,104394131.0,2.68,3.98,0.0641,2797763.0,1429657.0,1368106.0,53.0,21.0,8.0,18.0,74.0,26.0,57.01,1.91,3.96,Medication,86.36,27.05,,31.0,Medium,59.76,7849.67,0.6,74.2
